,recon2,BC01_08,BC01_49,BC01_53,BC01_69,BC02_66,BC03_26,BC03_78,BC03LN_50,BC03LN_64,BC03LN_87,BC04_20,BC04_62,BC05_46,BC05_53,BC07_30,BC07_35,BC07_57,BC07LN_41,BC07LN_62,BC09_Re_95
r2382,1000.0,,,,,,,,,,,,,,1000.0,,,,,,
r2384,1000.0,,,,,,,,,,,,,,,,,,,,
r2385,1000.0,,,,,,,,,,,,,,,,,,,,
r2386,1000.0,,,,,,,,,,,,,,,,,,,,
r2387,1000.0,,,,,,,,,,,,,,,,,,,,
r2388,1000.0,,,,,,,,,,,,,,,,,,,,
r2389,1000.0,,,,,,,,,,,,,,,,,,,,
r2390,1000.0,,,,,,,,,,,,,,,,,,,,
r2391,1000.0,,,,,,,,,1000.0,,,,,,,,,,,
r2392,1000.0,,,,,,,,,,,,,,,,,,,,
r2393,1000.0,,,,,,,,,,,,,,,,,,,,
r2394,1000.0,,,,,,,,,,,,,,,,,,,,
r2395,1000.0,1000.0,,,1000.0,,,,,1000.0,,,,,1000.0,,,,1000.0,,
r2396,1000.0,1000.0,,,1000.0,1000.0000000000002,,,,,,,,,1000.0,,,,1000.0,,
r2397,1000.0,,,,,,,,,,,,,,,,,,,,
r2398,1000.0,,,,1000.0,,,,,1000.0,,,,,1000.0,,,,,,
r2399,1000.0,,,,,,,,,,,,,,,,,,1000.0,,
r2400,1000.0,,,,1000.0,,,,,,,,,,1000.0,,,,,,
r2401,1000.0,,,,1000.0,,,,,1000.0,,,,,1000.0,,,,,,
r2402,1000.0,1000.0,,,1000.0,,,,,,,,,,1000.0,,,,,,
r2403,1000.0,,,,1000.0,,,,,,,1000.0,,,1000.0,,,,,,
r2404,1000.0,1000.0,,,1000.0,,,,,,,,,,,,,,,,
r2405,1000.0,,,,,,,,,,,,,,,,,,,,
r2406,1000.0,1000.0,,,,,,,,1000.0,,1000.0,,,,,,,1000.0,,
r2407,1000.0,,,,,,,,,,,,,1000.0,1000.0,,,,,,
r2408,1000.0,1000.0,,,1000.0,,,,,,,1000.0,,,1000.0,,,,1000.0,,
r2409,1000.0,,,,,,,,,1000.0,,,,,1000.0,,,,,,
r2410,1000.0,1000.0,,,1000.0,1000.0,,,,1000.0,,,,,1000.0,,,,1000.0,,
r2411,1000.0,,,,1000.0,,,,,,,,,,1000.0,,,,1000.0,,
r2413,1000.0,,,,,,,,,,,,,,1000.0,,,,,,
r2416,1000.0,,,,,,,,,,,,,,,,,,,,
r2419,1000.0,1000.0,0.0,,1000.0,666.6666666666661,1000.0,1000.0,1000.0,,430.3030303030297,1000.0,1000.0,0.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0
r2420,1000.0,,,,,,,,,,0.0,,,,,1000.0,,,,,
r2425,1000.0,,,,,,,,,,,,,500.00000000000074,,,,,,1000.0,
r2433,1000.0,,,,1000.0,,-7.737200632805434e-13,,500.00000000000443,1000.0000000000095,,,1000.0,,,,1000.0,1000.0,1000.0,1000.0,1000.0
r2434,1000.0,,,,,,,,,666.6666666666664,,,,,,,,,,,
r2436,1000.0,,,,,,,,,1000.0,,,,,,,,,,,
r2437,1000.0,,,,,,1000.000000000235,,,999.9999999999983,,,,,,,999.9999999999951,749.9999999999995,,,
r2438,1000.0,,,,,,,,,1000.0,,,,170.45454545454513,,,,,,,
r2444,1000.0,,,,,200.00000000000003,200.0,200.0,200.0,1000.0,200.0,,200.00000000000009,200.0,,200.00000000000003,,,,,190.47619047619048
r2447,1000.0,1000.0,,,,,,,,,,,,,,,,,,,
r2449,1000.0,,,,,1000.0,,,,,,1000.0,,1000.0,,,,,,,
r2465,1000.0,,,,,,,,,,1000.0,,,,,,,,,,
r2471,1000.0,,,1000.0,,,,,1000.0,,,,,,,,,,,,
r2472,1000.0,1000.0,,,,1000.0,1000.0,,1000.0,,,1000.0,,1000.0,,1000.0,,1000.0,,1000.0,
r2473,1000.0,,,,,1000.0,,,,,,,,,,,1000.0,,,,
r2482,1000.0,,,,,,,,,,,,,,,,,,,,
r2483,1000.0,,,,,,,,,,,,,,,,,,,,
r2484,1000.0,,,,,,,,,,,,,,,,,,,,
r2485,1000.0,,,,,,,,,,,,,,,,,,,,
r2486,1000.0,,,,,,,,,,,,,,,,,,,,
r2487,1000.0,,,,,,,,,,,,,,,,,,,,
r2488,1000.0,,,,,,,,,,,,,,,,,,,,
r2489,1000.0,,,,,,,,,,,,,,,,,,,,
r2490,1000.0,,,,,,,,,,,,,,,,,,,,
r2491,1000.0,,,,,,1000.0,,,,,,,,,,,,,,
r2492,1000.0,,,,,,1000.0,,,1000.0,,1000.0,,,,,,,,,1000.0
r2493,1000.0,,,,,,1000.0,,,,,1000.0,,1000.0,,,,,,,
r2494,1000.0,,,,,,,,,,,,,,,,,,,,
r2495,1000.0,,,,,,,,,,,,,,,,,,,,
r2496,1000.0,,,,,,,,,,,,,,,,,,,,
r2499,1000.0,,,,,,,,,,,,,,,,,,,,
r2501,1000.0,,,,,,,,,,,,,,,,,,,,
r2502,1000.0,,,,,,,,,,,,,277.77777777777777,,1000.0,1000.0,,,,
r2503,1000.0,,,,,,,,,,,,,,,,,,,,
r2505,1000.0,,,,,,,,,,,,,,,,,,,,
r2506,1000.0,,,,,,,,,,,,,,,,,,,,
r2507,1000.0,,,,,,,,,,,,,,,,,,,,
r2508,1000.0,,,,,,,,,,,,,,,,1000.0,,,,
r2509,1000.0,,,,,,,,,,,,,,,,,5.684341886080802e-14,,,
r2510,0.0,,,,,,,,,,,,,,,,,,,,
r2511,1000.0,,,,,,1000.0,,,,,,,,,,,,,,
r2512,1000.0,,,,,,,,,,,,,,,,,,,,
r2513,1000.0,,,,,,,,,1000.0000000000009,,,,,,,,,,,
r2514,1000.0,,,,,,,,,,,,,,,,,999.9999999999994,,,
r2515,1000.0,,,,,,,,,,,,,,,,,,,,
r2516,1000.0,,,,,,1000.0,,,,,,0.0,1000.0,,,1000.0,,1000.0,,
r2517,111.11111111111113,,,,,,99.99999999999983,,,,,,,,,93.75000000000037,,,,,
r2518,1000.0,1000.0000000000011,,1000.0000000000003,,,1000.0,,,,645.4545454545453,,,,,,,,,,
r2519,1000.0,0.0,,0.0,,,,,,,,-5.48132967586363e-14,,-2.488731653374514e-13,,,,,,,
r2520,1000.0,,,,,,,0.0,,,,0.0,0.0,,,,,,,1000.0,
r2521,1000.0,,,,400.0,0.0,1000.0,,1000.0,1000.0,,,,,,,1000.0,,123.07692307692292,,1000.0
r2525,1000.0,,0.0,,1000.0,1000.0,1000.0,1000.0,,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,,1000.0,,0.0
r2526,1000.0,,1000.0,,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,,1000.0
r2532,1000.0,,0.0,,0.0,1000.0,1000.0,0.0,,1000.0,0.0,1000.0000000000008,1000.0,0.0,0.0,0.0,1000.0,1000.0,,,1000.0
r2534,1000.0,,,,,,0.0,,,29.565478519383078,,0.0,,,1000.0,,1000.0,0.0,1000.0,0.0,
r2535,1000.0,,,,,,,,,,,,,,,,,,,,
r2537,1000.0,,,,-2.2737367544323206e-13,,0.0,,,1000.0000000000001,,,,250.00000000000003,,,0.0,250.0,,,
r2538,0.0,,,,,,,,,-5.446873126134001e-14,,,,0.0,,,,0.0,,,
r2539,999.9999999999744,,,,,,,,,,,3.410605131648481e-13,,,,,,,,,
RE3477C,0.0,,,,,,,,,,,,,,,,,,,,
CITt4_4,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0
GLYt7_311_r,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
HCO3_NAt,1000.0,,,,,,,,,,,,,,,,,,,,
INSTt4_2,1000.0,,,,,,,292.92929292929284,,,,,1000.0,,,,,,,,
PIt8,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,,1000.0,,1000.000000000001,,1000.0000000000002,1000.0,1000.0,,1000.0,,,1000.0,
PIt9,1000.0,1000.0,,1000.0,1000.0,,,1000.0,1000.0,1000.0,,1000.0,,1000.0,1000.0,999.9999999999743,,1000.0,1000.0000000000022,1000.0,1000.0
PROt4_2_r,1000.0,0.0,,,,,,,,1000.0,,,,1000.0,,1000.0,1000.0,,1000.0,,
CYOOm3,1000.0,,,,,,,250.0,250.0,250.0,,,,250.0000000000001,83.33333333333333,83.33333333333333,,250.0,250.000000000001,250.0,
2MB2COAc,1000.0000000000068,1000.0000000000066,,1000.0000000000006,0.0,,0.0,,0.0,0.0,,0.0,0.0,1000.0,1000.0,0.0,0.0,,0.0,0.0,
3HBCOARc,1000.0000000000015,999.9999999999998,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,999.999999999994,,0.0,0.0,
ADPACTD,1000.0000000000034,,,,,,,,,,,,,,1000.0,,,,,,
BCRNe,1000.0,999.9999999999998,,,,,,,,,,,,,,,1000.0,,,,
C101CRNe,0.0,,,,,,,,,,,,,,,,,,,,
C10CRNe,999.999999999716,,,,,,,,,,,,,,,,,,,,
C10DCCACT,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,
C10DCe,0.0,,,,,,,,,,,,,,,,,,,,
C12DCTD,1000.0,,,,,,,,,,,,,,999.9999999999998,,,,,,
C12DCe,0.0,,,,,,,,,,,,,,,,,,,,
C141ACBP,1000.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
C141OHe,1000.0,,,,,,,,,,,,,,,,,,,,
C142ACBP,1000.0000000000002,,,0.0,499.99999999999994,,0.0,,0.0,0.0,,0.0,0.0,0.0,333.333333333331,500.0000000000005,666.6666666666667,,333.3333333333328,0.0,
C142OHe,1000.0,,,,499.99999999999994,,,,,,,,,,333.333333333331,500.0000000000005,666.6666666666667,,333.3333333333328,,
C162ACBP,999.9999999999989,,,0.0,0.0,,0.0,,0.0,1000.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
C162OHe,999.9999999999989,,,,,,,,,1000.0,,,,,,,,,,,
C16DCe,0.0,,,,,,,,,,,,,,,,,,,,
C16txc,1000.0,,,,,,999.9999999999968,,,999.9999999999982,,999.9999999999999,,,,1000.0000000000044,1000.0000000000007,1000.0,,,
C2tcx,1000.0,,,,999.9999999999919,,,,,0.0,,,,,,,,,1000.0,,
C3DCe,0.0,,,,,,,,,,,,,,,,,,,,
C4CRNe,1000.0,1000.0000000000002,,,142.85714285714351,680.2721088435372,,,,297.7553825011451,,,,170.45454545454606,642.8571428571557,1000.0,1000.0,,200.00000000000074,,
C4DCCACT,0.0,,,,-6.063298011819521e-13,,,,,0.0,,,,0.0,0.0,,,,,0.0,
C4DCe,0.0,,,,,,,,,,,,,,,,,,,,
C4tcx,1000.0,,,,,,,,,0.0,,,,170.45454545454606,,163.9344262295089,124.99999999999893,,,,
C4tmc,999.9999999999994,,,,0.0,,,,,0.0,,,,,499.9999999999984,163.9344262295108,,,0.0,,
C5DCe,999.9999999999993,,,,,,,,,,,1000.0,,,1000.0000000000007,,,,,,
C6CRNe,999.9999999999791,,,,166.66666666667044,,,,333.33333333333326,1000.0,1000.0,374.99999999999994,,,200.0000000000025,1000.0,1000.0,,199.99999999999423,,
C6CRNtcx,1000.0,,,,,,,,,0.0,,,,,,,,,,,
C6DCCACT,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,
C6DCe,0.0,,,,,,,,,,,,,,,,,,,,
C81CRNe,1000.0000000000073,,,,,,,,,,,,,,,,,,,,
C8CRNe,1000.000000000004,,,,,,1000.0,,,,,535.7142857142895,,1000.0,,900.0000000000039,1000.0,1000.0,,,
C8DCe,0.0,,,,,,,,,,,,,,,,,,,,
C9BRxtc,1000.0,,,,,,,,,0.0,,,,,,,,,,,
DCATDc,1000.0,,,,,,,,,999.9999999999993,,,,,,,,,,,
DCATDr,777.7777777777777,,,,,,,,,,,,,,,,,,,,
DCSPTN1COAtxc,1000.0,,,,,,,,,,,,,,,,,,,,
DDCRNe,1000.0,,,,,,,,,999.9999999999978,,,,,,,,,,,
DDECCRNe,1000.0,,,,,,,,,,,,,,,,,,,,
DDECE1CRNe,999.9999999999918,,,,,,,,,,,,,,,,,,,,
DECCRNe,1000.0,500.0,,500.0000000000018,250.0000000000026,,0.0,,,1000.0,1000.0,669.6428571428588,,1000.0000000000025,,289.4736842105248,400.0000000000005,,250.0000000000014,,
DECDICRNe,1000.0,,,,,,,,,,,,,,,,,,,,
DOCO13ECOAtxc,1000.0,,,,,,,,,,,,,,,,,,,,
DOCO13EFATP,1000.0,,,,,,,,,,,,,,,,,,,,
DOCOSACTDe,1000.0,,,,,,,,,,,,,,,243.90243902439036,,,,,
DOCOSACTDr,0.0,,,,,,,,,,,,,,,,,,,,
DOCOSADIACTD,0.0,,,,,,,,,,,,,,,,,,,,
DOCOSCOAtxc,999.9999999999933,,,,,,,,,,,,,,,243.90243902439036,,,,,
DOCOSDIACTD,0.0,,,,,,,,,,,,,,,,,,,,
FAOXC12DCTc,0.0,,,,,,,,,0.0,,,,,2.2737367544323206e-13,,,,,,
GLUTCOAACBP,999.9999999999936,,,0.0,0.0,,0.0,,0.0,0.0,,999.9999999999997,0.0,0.0,1000.0000000000003,0.0,0.0,,0.0,0.0,
HDCACBP,999.9999999999857,500.0,,500.0000000000018,250.0000000000026,,0.0,,0.0,1000.0000000000041,1000.0,669.6428571428569,0.0,1000.0000000000025,0.0,289.47368421052494,400.0000000000005,,250.0000000000014,0.0,
HDDACBP,1000.0000000000156,,,0.0,0.0,,0.0,,0.0,1000.0000000000078,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
HDECAACBP,999.9999999999925,,,0.0,1000.0,,0.0,,0.0,999.999999999996,1000.0,0.0,0.0,1000.0,1000.0000000000006,0.0,0.0,,0.0,0.0,
HDECEACBP,1000.0000000000124,,,0.0,0.0,,0.0,,0.0,1000.0,1000.0000000000001,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
HEDCECRNe,1000.0000000000124,,,,,,,,,1000.0,1000.0000000000001,,,,,,,,,,
HEXCOAACBP,1000.0,,,999.9999999999993,1000.0,,1000.0,,1000.0,999.9999999999986,1000.0,1000.0,999.9999999999998,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0000000000001,
HEXDCRNe,1000.0000000000849,,,,1000.0,,,,,1000.0,1000.0000000000005,,,999.9999999999999,1000.0000000000198,,,,,,
HEXDIACTD,388.8888888888889,,,166.66666666666745,166.66666666666356,,161.29032258064566,,166.66666666666663,166.66666666666475,,333.3333333333323,166.6666666666666,0.0,208.33333333333334,147.05882352940966,161.29032258064436,,161.29032258063864,166.66666666666666,
HEXDICOAACBP,0.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
HEXDICOAACBPx,388.8888888888889,,,166.66666666666745,166.66666666666356,,161.29032258064566,,166.66666666666663,166.66666666666475,,333.3333333333323,166.6666666666666,0.0,208.33333333333334,147.05882352940966,161.29032258064436,,161.29032258063864,166.66666666666666,
HIVCACBP,1000.0000000000043,,,999.9999999999083,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
HIVCRNe,1000.0000000000043,,,999.9999999999083,,,,,,,,,,,,,,,,,
HOCDACBP,999.9999999999843,,,0.0,0.0,,0.0,,0.0,999.9999999999978,,0.0,0.0,999.9999999999919,1000.0000000000009,0.0,0.0,,0.0,0.0,
HOCTDACBP,1000.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
HOCTDEC2CRNe,1000.0000000000261,,,,,,,,,,,,,,,,,,,,
HOCTDECCRNe,999.9999999999947,,,,,,,,,999.9999999999978,,,,999.9999999999919,1000.0000000000009,,,,,,
HTDCACBP,999.9999999999966,,,0.0,0.0,,0.0,,0.0,1000.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
HTDCRNe,1000.0,,,,,,,,,1000.0,,,,,,,,,,,
IVCOAACBP,1000.0,,,1000.0000000000118,1000.0000000000007,,1000.0000000000009,,999.9999999999999,1000.0,,999.999999999996,1000.0000000000003,999.9999999999934,1000.0000000000002,1000.0,1000.0,,999.9999999999989,999.9999999999741,
IVCRNe,999.9999999999924,,,1000.0000000000118,1000.0,,1000.0000000000009,,999.9999999999999,1000.0,,999.999999999996,1000.0,999.9999999999934,1000.0000000000002,1000.0,999.9999999999989,,999.9999999999989,999.9999999999741,
LGNCCOAtcx,1000.0,,,,,,,,,,,,,,,,,,,,
NRVNCCOAtxc,1000.0,,,,,,,,,,,,,,,,,,,,
OCD11CRNCACT,999.9999999999995,,,,,,,,,0.0,,,,,,,,,,,
OCT11EFATP,1000.0,,,,,,,,,,,,,,,,1000.0,,1000.0,,
OCTDEC2ACBP,1000.0,,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,
OCTDECCACT,999.9999999999894,,,,-1.4779288903810084e-12,,,,,0.0,,,,,,,,,,,
OCTDECE1CRNe,1000.0,,,,,,,,,,,,,,,,,,,,
OMHDEACIDTD,777.777777777778,,,,,,,,,,,,,,,,,,,,
OMHDOCOSACTD,0.0,,,,,,,,,,,,,,,,,,,,
OMHPALTD,1000.0,,,,,,,,,,,,,,,,,,,,
PRISTCOAtcx,1000.0,,,,,,1000.0000000000007,,,,,,,,,,,,,,
SCP21cx,1000.0,,,,,,1000.0,,,,,,,,,,,,,,
SEBACIDTD,999.9999999999844,,,,,,,,,,,,,,1000.0,,,,,,
STCOATxc,1000.0,,,,,,,,,,,,,,,,,1000.0,,,
STRDNCCOAtxc,452.3809523809527,,,,,,,,,,,,,170.45454545454015,,163.93442622950772,,,,,
SUBEACTD,1000.0000000000244,,,,,,,,,,,,,,1000.0,,,,,,
SUBERCACT,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,
SUCCTD,1000.0,,,166.66666666665998,1000.0,,161.2903225806452,,166.66666666666669,166.66666666666796,,333.3333333333258,166.66666666666663,1000.0,1000.0,147.05882352941182,161.29032258064484,,161.29032258064638,1000.0,
TDCRNe,1000.0,,,,,,1000.0,,,,,,,,,,1000.0,1000.0,,,
TETDEC2CRNe,0.0,,,,,,,,,,,,,,,,,,,,
TETDECE1CRNe,1000.0,,,,,,,,,,,,,,,,,,,,
TIGCRNe,1000.0,1000.0,,999.9999999999991,,,,,,,,,,999.9999999999914,1000.0,,,,,,
34DHPHELAT1tc,1000.0,,,,,,,,,,,,,,,,,,,,
4OHPROIMINOtc,1000.0,,,,,,,,,,,,,,,,,,,,
ALAALAPEPT1tc,1000.0,,,,1000.0000000000005,,,,,,,,,,1000.0,,,,,,
ALAATB0tc,1000.0,,,,,,,,,,,,,,,,,,,,
ALAyLATthc,1000.0,,,,,,,,,,,,,,,,,,,,
ARGATB0tc,1000.0,,,,,,,,,,,,,,,,,,,,
ASCBSVCTtc,1000.0,,,,,,,,,,,,,,,,,,,,
ASNATB0tc,1000.0,,,,,,,,,,,,,,,,,,,,
ASNPHELAT2tc,1000.0,,,,,,,,,,,,,,,,,,,,
BALABETAtc,1000.0,,,,,,,,,,,,,,,,,,,,
BALAPAT1tc,1000.0,,,,,,,,,,,,,,,,,,,,
BTNTe,1000.0,,,,,,,,,,,,,,,,,,,,
CARPEPT1tc,1000.0000000000001,,,,,,,,,,,,,,,,,,,,
CARhPTtc,0.0,,,,,,,,,,,,,,,,,,,,
CBLtle,0.0,,,,,,,,,,,,,,,,,,,,
CHOLESTTDe,125.0,,,,,,,,,,,,,,,,,,,,
CYSATB0tc,1000.0,1000.0,,,,,,,,,,,,,,,,,,,1000.0
CYSPHELAT2tc,1000.0,1000.0,,,,,,,,,,,,,,,,,,,
CYSSNAT5tc,1000.0,1000.0,,1000.0,1000.0,,,1000.0,1000.0,1000.0,1000.0,1000.0,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
CYSTALArBATtc,1000.0,1000.0,,,,,,,,,,,,,,,,,1000.0,1000.0,1000.0
CYSTLEUrBATtc,1000.0,,,,,,,,,,,,,,,,,,,,
FOLTle,1000.0,,,,,,,,,,,1000.0,,,,1000.0,,,,,
GALSGLT1le,1000.0,1000.0,,,,,,,,,,,,,,,,,,,
GLCSGLT1le,1000.0,,,,,,1000.0,,1000.0,,,,,,,,,,,,
GLNATB0tc,1000.0,,,,,,,,,,,,,,,,,,,,
GLNyLATthc,1000.0,,,,,,,,,,,,,,,,,,,,
GLYGLYPEPT1tc,1000.0,1000.0,,,,,,,,,,1000.0,,,1000.0,,,,,1000.0,
GLYLEUPEPT1tc,1000.0,,,,,,,,,,,,,,,,,,,,
GLYPHEPEPT1tc,1000.0000000001128,,,,,,,,,24.53341875795337,,,,,,,,,,,
GLYPROPEPT1tc,1000.0,,,,999.9999999999995,,,1000.0,,,,,1000.0,,1000.0,1000.0,,,,,
GLYSARPEPT1tc,1000.0,,,,,,,,,,,,,,,,,,,,
GLYSNAT5tc,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
HIShPTtc,0.0,,,,,,,,,,,,,,,,,,,,
HISyLATtc,1000.0,,,,,,,,,,,,,,,,,,,,
HISyLATthc,1000.0,,,,,,,,,,,,,,,,,,,,
HPETFABP1tc,1000.0,,,,,,,,,,,,,,,,,,,,
ILEATB0tc,1000.0,,,,,,,,,,,,,,,,,,,,
ILELAT1tc,1000.0,,,,,,,,,,,,,,,,,,,,
ILEPHELAT2tc,1000.0,,,,,,,,,,,,,,,,,,,,
LEUATB0tc,1000.0,,,,,,,,,,,,,,,,,,,,
LEUGLYPEPT1tc,1000.0,,,,,,,,,51.581921876184865,,,,,,,,,,,
LEULEUPEPT1tc,999.9999999999941,,,,,,,,,,,,500.0,,,,,,,,
LEUPHELAT2tc,1000.0,,,,,,,,,,,,,,,,,,,,
LEUyLAThtc,1000.0,,,,,,,,,,,,,,,,,,,,
LINOFATPtc,1000.0,500.0000000000002,,500.0,249.99999999999983,238.09523809523753,1000.0,,,1000.0,629.0909090909092,,,1000.0,776.5647743813695,1000.0,1000.0,,1000.0,,
LYSATB0tc,1000.0,,,,,,,,,,,,,,,,,,,,
METATB0tc,1000.0,,,,,,,,,,,,,,,,,,,,
METyLATthc,1000.0,,,,,,,,,,,,,,,,,,,,
MTHFTe,1000.0,,1000.0000000000005,,,1000.0,,,,,,,,,999.9999999999998,1000.0,,1000.0,,,1000.0
NACDe,1000.0,,,1000.0000000000024,,,,,,,,,,,,,,,1000.0,,
NACHORCTL3le,1000.0,,,,,,,,,,,,,,,,,,,,
NCAMDe,1000.0,,,,,,,,,,,,,,,,,,,,
OCDEAFABP1tc,999.9999999999966,,,,,,,,,,,,,1.1368683772161603e-13,0.0,,,,,,
ORNALArBATtc,1000.0,,,,,,,,,,,,,,,,,,,,
ORNLEUrBATtc,1000.0,,,,,,,,,,,,,,,,,,,,
PCHOLHSTDe,1000.0,,,1000.0000000000005,,,,,,,,,,1000.0,1000.0,,,,,,
PHEATB0tc,1000.0,,,,,,,,,,,,,,,,,,,,
PHEyLATthc,1000.0,,,,,,,,,,,,,,,,,,,,
PMTCOAFABP1tc,1000.0,,,,1000.0,,0.0,1000.0,,,,,,1000.0000000000005,,,1000.0,,,,
PNTORDe,1000.0,,,,,,,,,,,,,,,,,,,,
PROGLYPEPT1tc,1000.0,,,,1000.0,,,1000.0,,,,,,,,1000.0,,1000.0,,,
PROIMINOtc,1000.0,,,1000.0,,,,,,,,,,,,1000.0,,,,1000.0,
RIBFLVte,1000.0,,,,,,,,,,,,,,,,,,,,
SBTle,1000.0,1000.0,,,1000.0,,,,1000.0,1000.0,,,,,1000.0,,,1000.0,,1000.0,
SERATB0tc,1000.0,,,,,,,,,,,,,1000.0,,,,,,,
TAGHSTDe,1000.0,,,,,,,,,,,,,,,,,,,,
TAUBETAtc,1000.0,,,,,,,,,,,,,,,,,,,,
TAUPAT1c,1000.0,,,,,,,,,,,,,,,,,,,,
THMATPe,1000.0,,,,,,,,,,,,,,,,,,,,
THRATB0tc,1000.0,,,,,,,,,,,,,,,,,,,,
THRPHELAT2tc,1000.0,,,,,,,,,,,,,,,,,,,,
TRPATB0tc,1000.0,,,,,,,,,,,,,,,,,,,,
TYRATB0tc,1000.0,,,,,,,,,,,,,,,,,,,,
TYRPHELAT2tc,1000.0,,,,,,,,,,,,,,,,,,,,
VALATB0tc,1000.0,,,,,,,,,,,,,,,,,,,,
VALLAT1tc,1000.0,,,,,,,,,,,,,,,,,,,,
VALPHELAT2tc,1000.0,,,,,,,,,,,,,,,,,,,,
VITEtl,999.9999999999982,,,,,,,,,,,,,,,,,,,,
VITKtl,1000.0,,,,,,,,,,,,,,,,,,,,
XOLEST2HSTDle,124.99999999999909,,,,,,,,,,,,,,,,,,,,
1a25DHVITD3TRn,999.9999999999538,,,,,,,,,,,,,,,,,,,,
3AIB_Dtm,1000.0,1000.0000000000014,,,909.0909090909089,,727.27272727273,1000.0000000000011,0.0,,,1000.0000000000175,,,999.9999999999998,,1000.0000000000016,,1000.0000000000013,0.0,999.9999999999997
3HCO3_NAt,1000.0,1000.0,333.3333333333333,1000.0,1000.0,666.666666666667,1000.0,1000.0,666.6666666666665,1000.0,666.6666666666666,999.9999999999995,666.6666666666712,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,666.6666666666686,1000.0
4ABUTtcn,1000.0,1000.0000000000009,1000.0,1000.0,999.9999999999995,,,,,,,,1000.0,,,,1000.0,,1000.000000000003,,
4HPROLTASCT1,1000.0,,,,,,,,,,,,,,,,,,,,
5MTHFt2le,1000.0,,,,,1000.0,,,,,,,,,,1000.0,,,,,
ADNt5le,1000.0,,,,,,1000.0,,,,,,,,,,,1000.0,,1000.0,
AHCYStd,1000.0,,,1000.0,,,,,,,,,,,999.9999999999964,180.00000000000077,,141.5241057542771,,,
ALA_DASH_DTDe,1000.0,,,,,,,,,,,,,,,,,,,,
AMETtd,1000.0,,,1000.0,,,,,,,,,,,1000.0,180.00000000000077,,141.5241057542771,,,
ASPDTDe,999.9999999999928,,,,,,,,,,,,,,,,,,,,
ASPPROASCT1,1000.0,,,,,,,,,,,,,,,,,,,,
ASPte,1000.0,,,,,,,,,,,,,,,,,,,,
CHSTEROLtrc,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9289562418815278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRNrtx,1000.0,,,,1000.0,,,,,,,,,170.45454545454584,9.094947017729282e-13,163.93442622950832,124.99999999999523,,999.9999999999995,0.0,
CYTDt5le,1000.0,,,1000.0,1000.0,,1000.0,,,,,,0.0,1000.0,0.0,1000.0,,,1000.0,,
Coqe,1000.0,1000.0,,1000.0,1000.0,,1000.0,,,,,638.8888888888891,,1000.0,,,1000.0,1000.0,1000.0,999.9999999999991,
DATPtm,1000.0,,,,,,1000.0,,,,,,,,,,,999.9999999999995,,1000.0,
DCTPtm,1000.0,,,,,,,,,,,,,,,,,,1000.0,1000.0000000000007,
DGTPtm,1000.0,,,,,,,1000.0000000000026,,,,,,,,,,,,1000.0,
